lau_id,gisco_id,name,nuts3_id,nuts3_name,pop_2024,pop_density,area_km2,dist_capital_km,dist_bratislava_km,dist_uni_km,dist_airport_km,dist_motorway_km,dist_railway_km,urban_class,density_class,is_regional_capital,econ_proximity,econ_potential,edu_access_score,edu_infra_score,transport_score,connectivity_score,remoteness_index
508331,SK_508331,Vlky,SK010,Bratislavský kraj,416.0,114.85888822,3.62183551,19.4,19.4,19.4,11.7,15.3,19.5,Small Village (<1K),Medium (100-500/km²),No,80.6,100,70.9,52.4,83.9,80.3,19.7
522813,SK_522813,Nižná Rybnica,SK042,Košický kraj,416.0,46.23858133,8.99681582,65.4,377.0,65.4,66.6,65.3,64.7,Small Village (<1K),Sparse (<100/km²),No,34.6,15.1,1.9,52.4,34.7,28.1,71.9
528731,SK_528731,Holčíkovce,SK041,Prešovský kraj,416.0,33.1607202,12.54496276,35.3,353.0,35.3,52.9,47.9,35.5,Small Village (<1K),Sparse (<100/km²),No,64.7,30.8,47.1,52.4,55.4,56.5,43.5
524174,SK_524174,Bajerov,SK041,Prešovský kraj,415.0,62.56474028,6.63312911,10.8,307.8,10.8,34.0,22.9,10.5,Small Village (<1K),Sparse (<100/km²),No,89.2,60.4,83.8,52.4,79.4,83.2,16.8
522147,SK_522147,Veľká Ida,SK042,Košický kraj,4140.0,134.23827144,30.84068318,14.6,302.1,14.6,9.7,14.9,15.4,Large Village (1K-5K),Medium (100-500/km²),No,85.4,88.5,78.1,72.3,85.8,84.1,15.9
513849,SK_513849,Stanča,SK042,Košický kraj,414.0,75.31519628,5.49689864,34.5,339.5,34.5,32.7,34.7,34.3,Small Village (<1K),Sparse (<100/km²),No,65.5,39.6,48.2,52.4,65.8,62.2,37.8
514268,SK_514268,Nováky,SK022,Trenčiansky kraj,4136.0,213.49055488,19.3732224,42.2,124.0,42.2,43.5,17.6,42.2,Large Village (1K-5K),Medium (100-500/km²),No,57.8,100,36.7,72.3,69.9,59.6,40.4
508071,SK_508071,Malinovo,SK010,Bratislavský kraj,4133.0,475.323957,8.69512243,14.6,14.6,14.6,6.9,13.4,14.6,Large Village (1K-5K),Medium (100-500/km²),No,85.4,100,78.1,72.3,87.3,84.9,15.1
521671,SK_521671,Medzev,SK042,Košický kraj,4124.0,129.38676951,31.87342891,26.9,285.3,26.9,26.6,8.5,27.5,Large Village (1K-5K),Medium (100-500/km²),No,73.1,100,59.7,72.3,82.2,75.0,25.0
509094,SK_509094,Vaľkovňa,SK032,Banskobystrický kraj,412.0,27.75485684,14.84424879,65.0,228.0,60.2,32.4,19.2,36.0,Small Village (<1K),Sparse (<100/km²),No,35.0,100,9.7,52.3,73.0,48.9,51.1
522244,SK_522244,Zlatá Idka,SK042,Košický kraj,412.0,24.43905495,16.85826235,18.3,295.6,18.3,20.1,6.7,18.7,Small Village (<1K),Sparse (<100/km²),No,81.7,68.3,72.5,52.3,87.1,82.6,17.4
521566,SK_521566,Komárovce,SK042,Košický kraj,412.0,48.53092079,8.48943299,19.5,299.2,19.5,14.3,19.7,20.2,Small Village (<1K),Sparse (<100/km²),No,80.5,65.9,70.8,52.3,81.0,78.8,21.2
500666,SK_500666,Paňa,SK023,Nitriansky kraj,411.0,36.48216167,11.2657798,13.8,84.2,13.8,53.0,23.8,6.8,Small Village (<1K),Sparse (<100/km²),No,86.2,100,79.3,52.3,77.0,80.2,19.8
512681,SK_512681,Turany,SK031,Žilinský kraj,4107.0,87.74759575,46.8047012,23.0,179.6,21.5,56.9,14.6,21.5,Large Village (1K-5K),Sparse (<100/km²),No,77.0,100,67.8,72.3,76.0,74.7,25.3
522554,SK_522554,Jenkovce,SK042,Košický kraj,410.0,27.58424568,14.86355671,70.1,379.9,70.1,70.4,70.1,69.6,Small Village (<1K),Sparse (<100/km²),No,29.9,13.1,0,52.3,30.0,24.0,76.0
505277,SK_505277,Omastiná,SK022,Trenčiansky kraj,41.0,3.2921862,12.45373059,29.1,119.1,29.1,46.0,4.4,29.1,Small Village (<1K),Sparse (<100/km²),No,70.9,100,56.3,32.5,80.4,72.7,27.3
522953,SK_522953,Porúbka (okres Sobrance),SK042,Košický kraj,409.0,37.939059,10.78044661,76.8,388.2,76.8,77.9,76.8,76.2,Small Village (<1K),Sparse (<100/km²),No,23.2,7.7,0,52.3,23.2,18.6,81.4
525774,SK_525774,Chyžné,SK032,Banskobystrický kraj,409.0,20.92148032,19.54928589,77.0,236.0,77.0,42.7,28.8,38.6,Small Village (<1K),Sparse (<100/km²),No,23.0,100,0,52.3,65.6,39.7,60.3
521329,SK_521329,Debraď,SK042,Košický kraj,409.0,17.20720683,23.76911047,20.9,291.4,20.9,19.2,13.7,21.7,Small Village (<1K),Sparse (<100/km²),No,79.1,70.9,68.7,52.3,82.7,78.8,21.2
505072,SK_505072,Malá Hradná,SK022,Trenčiansky kraj,408.0,51.52809125,7.91801113,17.0,103.4,17.0,28.8,14.5,16.8,Small Village (<1K),Sparse (<100/km²),No,83.0,100,74.5,52.2,82.3,81.0,19.0
504050,SK_504050,Šoporňa,SK021,Trnavský kraj,4079.0,129.9910521,31.3790829,23.4,54.2,20.7,43.0,17.3,20.5,Large Village (1K-5K),Medium (100-500/km²),No,76.6,100,69.0,72.2,77.3,75.4,24.6
526584,SK_526584,Hnilec,SK042,Košický kraj,407.0,15.0480858,27.04662941,56.3,261.0,56.3,33.5,9.2,13.9,Small Village (<1K),Sparse (<100/km²),No,43.7,90.7,15.6,52.2,85.2,58.8,41.2
543721,SK_543721,Vojkovce,SK042,Košický kraj,407.0,54.20773152,7.50815407,38.3,291.4,27.1,42.3,19.8,22.7,Small Village (<1K),Sparse (<100/km²),No,61.7,70.9,59.3,52.2,75.5,68.1,31.9
512001,SK_512001,Veľká Ves,SK032,Banskobystrický kraj,406.0,41.40000635,9.80676178,54.4,190.7,42.9,47.9,54.0,44.7,Small Village (<1K),Sparse (<100/km²),No,45.6,100,35.7,52.2,50.1,45.9,54.1
524247,SK_524247,Brezovička,SK041,Prešovský kraj,406.0,45.37466932,8.94772361,32.5,294.3,32.5,43.5,31.9,27.8,Small Village (<1K),Sparse (<100/km²),No,67.5,69.0,51.2,52.2,67.5,64.2,35.8
503339,SK_503339,Ľubá,SK023,Nitriansky kraj,405.0,43.07719943,9.4017254,62.3,115.2,36.7,95.0,46.6,36.6,Small Village (<1K),Sparse (<100/km²),No,37.7,100,44.9,52.2,48.7,44.6,55.4
526118,SK_526118,Rákoš (okres Revúca),SK032,Banskobystrický kraj,405.0,31.11349485,13.01685979,74.3,229.9,73.0,52.8,38.8,48.7,Small Village (<1K),Sparse (<100/km²),No,25.7,100,0,52.2,55.6,35.5,64.5
504661,SK_504661,Polianka,SK022,Trenčiansky kraj,404.0,42.87604112,9.42251172,39.3,72.2,37.8,20.9,36.3,19.0,Small Village (<1K),Sparse (<100/km²),No,60.7,100,43.3,52.1,72.0,62.9,37.1
510912,SK_510912,Pavčina Lehota,SK031,Žilinský kraj,404.0,56.08029016,7.20395702,63.6,204.9,19.1,50.1,4.1,19.1,Small Village (<1K),Sparse (<100/km²),No,36.4,100,71.3,52.1,83.2,66.8,33.2
527297,SK_527297,Havaj,SK041,Prešovský kraj,404.0,28.34617366,14.25236453,49.5,365.3,49.5,77.4,71.7,49.8,Small Village (<1K),Sparse (<100/km²),No,50.5,22.6,25.8,52.1,34.6,37.6,62.4
521311,SK_521311,Čižatice,SK042,Košický kraj,403.0,52.50878957,7.67490554,13.3,323.4,13.3,18.2,13.1,12.5,Small Village (<1K),Sparse (<100/km²),No,86.7,49.9,80.0,52.1,86.2,85.1,14.9
504238,SK_504238,Borský Mikuláš,SK021,Trnavský kraj,4020.0,80.48309108,49.94837979,38.1,53.4,38.1,44.2,38.3,38.0,Large Village (1K-5K),Sparse (<100/km²),No,61.9,100,42.8,72.1,60.8,57.5,42.5
508268,SK_508268,Štefanová,SK010,Bratislavský kraj,402.0,59.89130069,6.71216012,34.6,34.6,13.4,28.2,15.2,13.0,Small Village (<1K),Sparse (<100/km²),No,65.4,100,79.9,52.1,83.4,77.3,22.7
509434,SK_509434,Rudinka,SK031,Žilinský kraj,402.0,128.21957765,3.13524664,5.7,173.4,5.7,76.4,5.0,5.8,Small Village (<1K),Medium (100-500/km²),No,94.3,100,91.5,52.1,82.8,88.0,12.0
505102,SK_505102,Malé Hoste,SK022,Trenčiansky kraj,402.0,59.13490375,6.79801563,22.4,97.4,22.4,23.8,9.8,22.2,Small Village (<1K),Sparse (<100/km²),No,77.6,100,66.4,52.1,83.7,78.4,21.6
522643,SK_522643,Koromľa,SK042,Košický kraj,402.0,30.83425745,13.03744709,76.6,387.8,76.6,77.5,76.5,76.0,Small Village (<1K),Sparse (<100/km²),No,23.4,7.9,0,52.1,23.5,18.8,81.2
509914,SK_509914,Oravská Polhora,SK031,Žilinský kraj,4014.0,47.50878113,84.4896439,63.0,231.7,54.6,79.1,57.4,54.5,Large Village (1K-5K),Sparse (<100/km²),No,37.0,100,18.1,72.1,40.0,34.7,65.3
504513,SK_504513,Kúty,SK021,Trnavský kraj,4012.0,147.78528477,27.14749311,53.0,57.2,53.0,56.4,46.7,52.9,Large Village (1K-5K),Medium (100-500/km²),No,47.0,100,20.5,72.1,49.6,43.0,57.0
503835,SK_503835,Jelka,SK021,Trnavský kraj,4010.0,122.77640157,32.66099958,26.8,30.4,26.8,22.8,23.4,26.4,Large Village (1K-5K),Medium (100-500/km²),No,73.2,100,59.8,72.1,75.7,71.8,28.2
508586,SK_508586,Dúbravica,SK032,Banskobystrický kraj,401.0,47.15152333,8.50449724,12.9,172.3,12.9,13.1,12.5,12.7,Small Village (<1K),Sparse (<100/km²),No,87.1,100,80.7,52.1,87.3,85.9,14.1
518964,SK_518964,Vaniškovce,SK041,Prešovský kraj,401.0,83.49310968,4.80279153,18.8,327.5,18.8,55.8,48.1,19.1,Small Village (<1K),Sparse (<100/km²),No,81.2,47.2,71.8,52.1,60.3,68.9,31.1
516554,SK_516554,Závada (okres Veľký Krtíš),SK032,Banskobystrický kraj,401.0,41.68795395,9.61908566,54.8,176.6,39.2,45.7,54.2,40.7,Small Village (<1K),Sparse (<100/km²),No,45.2,100,41.2,52.1,51.7,47.7,52.3
502162,SK_502162,Devičany,SK023,Nitriansky kraj,400.0,13.38407709,29.88625941,44.4,118.5,44.4,48.2,4.8,28.5,Small Village (<1K),Sparse (<100/km²),No,55.6,100,33.4,52.1,80.1,63.4,36.6
514578,SK_514578,Bretka,SK042,Košický kraj,400.0,41.88881167,9.54908922,71.3,242.1,71.3,65.3,48.0,52.8,Small Village (<1K),Sparse (<100/km²),No,28.7,100,0,52.1,47.5,32.4,67.6
519928,SK_519928,Vyšná Voľa,SK041,Prešovský kraj,400.0,45.24906953,8.83996078,29.4,335.2,29.4,65.9,58.8,29.6,Small Village (<1K),Sparse (<100/km²),No,70.6,42.2,55.9,52.1,49.8,57.3,42.7
523461,SK_523461,Havka,SK041,Prešovský kraj,40.0,6.65842092,6.00743036,72.1,275.5,72.1,32.1,46.0,29.3,Small Village (<1K),Sparse (<100/km²),No,27.9,50.2,0,32.3,61.9,39.3,60.7
519197,SK_519197,Giraltovce,SK041,Prešovský kraj,3997.0,363.36188925,11.00005289,24.7,342.1,24.7,54.5,48.4,25.0,Large Village (1K-5K),Medium (100-500/km²),No,75.3,52.1,63.0,72.0,58.4,64.4,35.6
526436,SK_526436,Bystrany,SK042,Košický kraj,3997.0,510.59660279,7.82809752,45.2,282.9,35.9,39.5,16.1,13.9,Large Village (1K-5K),Dense (>500/km²),No,54.8,100,46.2,72.0,80.7,66.0,34.0
501018,SK_501018,Žitavce,SK023,Nitriansky kraj,399.0,48.20849616,8.2765494,21.1,89.3,21.1,60.1,20.4,9.0,Small Village (<1K),Sparse (<100/km²),No,78.9,100,68.3,52.0,76.8,75.7,24.3
582697,SK_582697,Bádice,SK023,Nitriansky kraj,399.0,96.94871134,4.11557817,11.0,81.3,11.0,34.1,18.5,11.2,Small Village (<1K),Sparse (<100/km²),No,89.0,100,83.5,52.0,81.3,84.0,16.0
523305,SK_523305,Vyšná Rybnica,SK042,Košický kraj,399.0,9.95205173,40.09223532,73.1,384.9,72.8,75.3,73.0,72.3,Small Village (<1K),Sparse (<100/km²),No,26.9,9.8,0,52.0,26.8,21.5,78.5
519871,SK_519871,Tarnov,SK041,Prešovský kraj,399.0,68.27641941,5.84389169,36.4,324.7,36.4,72.4,63.2,36.6,Small Village (<1K),Sparse (<100/km²),No,63.6,49.0,45.4,52.0,44.1,50.2,49.8
525723,SK_525723,Henckovce,SK042,Košický kraj,399.0,39.78735777,10.02831106,59.8,253.2,59.8,43.1,23.0,27.7,Small Village (<1K),Sparse (<100/km²),No,40.2,95.5,10.3,52.0,72.1,50.2,49.8
542733,SK_542733,Bošany,SK022,Trenčiansky kraj,3985.0,276.76402872,14.39854745,38.7,96.6,32.0,31.4,7.2,31.5,Large Village (1K-5K),Medium (100-500/km²),No,61.3,100,52.0,72.0,80.7,69.1,30.9
517011,SK_517011,Lehôtka pod Brehmi,SK032,Banskobystrický kraj,398.0,84.90744917,4.6874568,32.5,134.2,24.6,25.1,24.6,23.0,Small Village (<1K),Sparse (<100/km²),No,67.5,100,63.1,52.0,75.8,70.8,29.2
518590,SK_518590,Ľubotice,SK041,Prešovský kraj,3974.0,477.49987774,8.32251522,3.5,321.9,3.5,38.5,31.8,3.8,Large Village (1K-5K),Medium (100-500/km²),No,96.5,70.3,94.8,72.0,76.4,86.1,13.9
521523,SK_521523,Kecerovce,SK042,Košický kraj,3973.0,287.78028471,13.80567124,16.7,325.4,16.7,21.8,16.4,15.9,Large Village (1K-5K),Medium (100-500/km²),No,83.3,67.1,75.0,72.0,82.9,81.4,18.6
543209,SK_543209,Kaľava,SK042,Košický kraj,397.0,89.39356498,4.44103555,36.8,290.8,27.6,40.6,17.6,22.7,Small Village (<1K),Sparse (<100/km²),No,63.2,71.0,58.6,52.0,76.9,69.1,30.9
507351,SK_507351,Naháč,SK021,Trnavský kraj,396.0,20.13198486,19.67019163,20.6,54.4,20.6,24.3,25.9,20.7,Small Village (<1K),Sparse (<100/km²),No,79.4,100,69.1,52.0,76.1,75.7,24.3
556653,SK_556653,Radošovce (okres Trnava),SK021,Trnavský kraj,396.0,54.3950718,7.28007128,14.7,56.3,14.7,18.8,14.4,15.1,Small Village (<1K),Sparse (<100/km²),No,85.3,100,78.0,52.0,84.6,83.5,16.5
518042,SK_518042,Terchová,SK031,Žilinský kraj,3955.0,46.78014589,84.54441354,23.3,188.8,23.3,69.2,16.2,23.2,Large Village (1K-5K),Sparse (<100/km²),No,76.7,100,65.0,71.9,72.6,72.3,27.7
506958,SK_506958,Dolné Otrokovce,SK021,Trnavský kraj,395.0,42.46606699,9.30154422,26.0,69.3,21.5,19.1,1.9,18.5,Small Village (<1K),Sparse (<100/km²),No,74.0,100,67.8,52.0,89.7,80.6,19.4
528480,SK_528480,Kysta,SK042,Košický kraj,395.0,48.53911661,8.13776656,41.2,342.8,41.2,38.7,41.4,41.0,Small Village (<1K),Sparse (<100/km²),No,58.8,37.1,38.2,52.0,59.2,54.9,45.1
520021,SK_520021,Baškovce (okres Humenné),SK041,Prešovský kraj,395.0,59.60738616,6.62669554,43.9,361.6,43.9,60.1,55.5,44.1,Small Village (<1K),Sparse (<100/km²),No,56.1,24.9,34.2,52.0,47.5,47.4,52.6
518158,SK_518158,Zvolen,SK032,Banskobystrický kraj,39453.0,399.98426512,98.63638008,22.0,157.5,3.7,10.8,22.1,4.7,Town (5K-50K),Medium (100-500/km²),No,78.0,100,94.5,91.9,85.6,85.1,14.9
511901,SK_511901,Točnica,SK032,Banskobystrický kraj,394.0,33.04891651,11.92172215,51.9,190.1,40.9,45.7,51.5,42.7,Small Village (<1K),Sparse (<100/km²),No,48.1,100,38.7,51.9,52.4,48.4,51.6
518018,SK_518018,Štiavnik,SK031,Žilinský kraj,3933.0,70.60138995,55.70711855,22.6,158.2,22.6,84.3,16.7,22.7,Large Village (1K-5K),Sparse (<100/km²),No,77.4,100,66.1,71.9,70.0,71.4,28.6
504599,SK_504599,Oreské (okres Skalica),SK021,Trnavský kraj,393.0,105.45939938,3.72655261,45.6,67.8,45.6,40.4,51.0,38.5,Small Village (<1K),Medium (100-500/km²),No,54.4,100,31.6,51.9,54.9,50.1,49.9
514381,SK_514381,Seč,SK022,Trenčiansky kraj,393.0,51.34979462,7.65338991,34.9,128.2,34.9,50.5,6.7,34.8,Small Village (<1K),Sparse (<100/km²),No,65.1,100,47.7,51.9,76.6,67.4,32.6
524565,SK_524565,Jakubova Voľa,SK041,Prešovský kraj,393.0,67.87810277,5.78979058,21.2,306.3,21.2,53.0,38.2,21.2,Small Village (<1K),Sparse (<100/km²),No,78.8,60.8,68.2,51.9,65.0,69.8,30.2
509876,SK_509876,Nižná (okres Tvrdošín),SK031,Žilinský kraj,3928.0,141.40397897,27.77856768,55.8,218.4,31.0,61.2,33.7,31.0,Large Village (1K-5K),Medium (100-500/km²),No,44.2,100,53.5,71.9,62.6,55.3,44.7
558168,SK_558168,Nezbudská Lúčka,SK031,Žilinský kraj,392.0,48.0578632,8.15683374,13.4,174.1,13.4,61.5,5.2,13.3,Small Village (<1K),Sparse (<100/km²),No,86.6,100,79.9,51.9,82.7,83.3,16.7
524204,SK_524204,Bodovce,SK041,Prešovský kraj,392.0,52.14169248,7.51797614,15.4,318.2,15.4,52.1,42.6,15.6,Small Village (<1K),Sparse (<100/km²),No,84.6,53.1,76.9,51.9,64.8,73.2,26.8
528927,SK_528927,Nižný Kručov,SK041,Prešovský kraj,391.0,105.49441603,3.70635731,32.0,345.3,32.0,40.6,36.2,32.1,Small Village (<1K),Medium (100-500/km²),No,68.0,35.5,52.0,51.9,64.4,63.0,37.0
515949,SK_515949,Dačov Lom,SK032,Banskobystrický kraj,391.0,15.93333226,24.53975061,48.9,160.3,30.9,38.1,37.7,32.0,Small Village (<1K),Sparse (<100/km²),No,51.1,100,53.7,51.9,64.1,58.1,41.9
506613,SK_506613,Trenčianske Teplice,SK022,Trenčiansky kraj,3908.0,374.12061361,10.44582912,8.7,114.6,8.7,39.7,18.1,8.8,Large Village (1K-5K),Medium (100-500/km²),No,91.3,100,87.0,71.8,81.4,85.5,14.5
507253,SK_507253,Leopoldov,SK021,Trnavský kraj,3907.0,691.21094762,5.6523989,15.4,59.1,15.4,20.4,3.6,15.9,Large Village (1K-5K),Dense (>500/km²),No,84.6,100,76.9,71.8,89.5,85.5,14.5
516937,SK_516937,Kopernica,SK032,Banskobystrický kraj,389.0,22.14120873,17.56904985,22.1,142.5,22.1,20.1,22.6,22.2,Small Village (<1K),Sparse (<100/km²),No,77.9,100,66.8,51.8,78.0,75.7,24.3
518069,SK_518069,Varín,SK031,Žilinský kraj,3886.0,203.55797891,19.09038408,10.6,175.5,10.6,65.8,2.5,10.5,Large Village (1K-5K),Medium (100-500/km²),No,89.4,100,84.1,71.8,84.3,85.8,14.2
503037,SK_503037,Bajtava,SK023,Nitriansky kraj,388.0,41.62890426,9.3204471,70.4,126.3,47.3,91.9,49.7,47.2,Small Village (<1K),Sparse (<100/km²),No,29.6,100,29.1,51.8,44.1,36.8,63.2
557277,SK_557277,Kynceľová,SK032,Banskobystrický kraj,388.0,330.88961404,1.17259649,2.8,167.3,2.8,13.3,2.3,2.7,Small Village (<1K),Medium (100-500/km²),No,97.2,100,95.8,51.8,95.7,96.2,3.8
522392,SK_522392,Čečehov,SK042,Košický kraj,388.0,50.93735772,7.61719919,55.2,366.6,55.2,56.2,55.2,54.6,Small Village (<1K),Sparse (<100/km²),No,44.8,21.6,17.2,51.8,44.8,39.3,60.7
523321,SK_523321,Vyšné Remety,SK042,Košický kraj,388.0,72.39140794,5.35975209,67.5,379.6,67.5,69.5,67.5,66.8,Small Village (<1K),Sparse (<100/km²),No,32.5,13.2,0,51.8,32.4,25.9,74.1
543306,SK_543306,Lieskovany,SK042,Košický kraj,388.0,221.97765396,1.74792369,53.0,271.4,47.4,30.8,4.9,3.1,Small Village (<1K),Medium (100-500/km²),No,47.0,83.3,28.9,51.8,91.4,65.6,34.4
580252,SK_580252,Milhosť,SK042,Košický kraj,387.0,49.71746975,7.78398422,20.4,310.7,20.4,14.5,20.7,20.9,Small Village (<1K),Sparse (<100/km²),No,79.6,57.8,69.4,51.8,80.3,77.9,22.1
522384,SK_522384,Bunkovce,SK042,Košický kraj,387.0,49.67377327,7.79083155,63.4,374.8,63.4,64.4,63.4,62.8,Small Village (<1K),Sparse (<100/km²),No,36.6,16.3,4.9,51.8,36.6,30.3,69.7
513326,SK_513326,Lednické Rovne,SK022,Trenčiansky kraj,3869.0,359.98449698,10.74768506,27.3,135.1,27.3,60.8,25.1,27.4,Large Village (1K-5K),Medium (100-500/km²),No,72.7,100,59.0,71.8,68.2,67.7,32.3
502219,SK_502219,Drženice,SK023,Nitriansky kraj,386.0,30.0015331,12.86600917,45.4,118.6,45.4,51.7,7.3,28.7,Small Village (<1K),Sparse (<100/km²),No,54.6,100,31.9,51.8,78.2,61.9,38.1
557927,SK_557927,Zacharovce,SK032,Banskobystrický kraj,386.0,56.63977245,6.81499913,75.9,220.0,69.0,72.5,61.1,70.0,Small Village (<1K),Sparse (<100/km²),No,24.1,100,0,51.8,34.0,24.2,75.8
517089,SK_517089,Nevoľné,SK032,Banskobystrický kraj,386.0,124.25882748,3.10641914,16.9,147.7,16.9,14.5,17.4,16.9,Small Village (<1K),Medium (100-500/km²),No,83.1,100,74.7,51.8,83.2,81.5,18.5
504106,SK_504106,Trstice,SK021,Trnavský kraj,3857.0,190.4807793,20.24876218,43.2,54.7,37.2,48.0,37.7,37.1,Large Village (1K-5K),Medium (100-500/km²),No,56.8,100,44.2,71.7,60.8,56.3,43.7
512541,SK_512541,Rakovo,SK031,Žilinský kraj,385.0,71.1769239,5.40905646,29.2,160.2,29.2,42.1,13.6,29.1,Small Village (<1K),Sparse (<100/km²),No,70.8,100,56.2,51.7,76.5,70.7,29.3
528081,SK_528081,Vyšný Orlík,SK041,Prešovský kraj,385.0,26.03581204,14.78732445,43.1,348.0,43.1,78.4,72.1,43.3,Small Village (<1K),Sparse (<100/km²),No,56.9,33.6,35.3,51.7,36.5,42.4,57.6
514071,SK_514071,Kanianka,SK022,Trenčiansky kraj,3846.0,484.68844379,7.93499422,39.7,131.3,39.7,45.7,8.9,39.7,Large Village (1K-5K),Medium (100-500/km²),No,60.3,100,40.4,71.7,74.7,63.5,36.5
503347,SK_503347,Malá nad Hronom,SK023,Nitriansky kraj,384.0,49.75195392,7.71828983,67.0,121.5,42.6,93.4,48.4,42.5,Small Village (<1K),Sparse (<100/km²),No,33.0,100,36.1,51.7,46.1,40.2,59.8
508641,SK_508641,Horné Pršany,SK032,Banskobystrický kraj,384.0,108.8076682,3.52916303,7.3,157.5,7.3,8.2,7.7,7.3,Small Village (<1K),Medium (100-500/km²),No,92.7,100,89.0,51.7,92.3,91.8,8.2
521426,SK_521426,Hodkovce,SK042,Košický kraj,384.0,50.75414259,7.56588488,12.3,300.0,12.3,10.9,8.3,13.1,Small Village (<1K),Sparse (<100/km²),No,87.7,64.6,81.5,51.7,89.7,87.5,12.5
542661,SK_542661,Belince,SK023,Nitriansky kraj,383.0,182.70806856,2.09624021,17.3,80.4,17.3,26.2,10.8,17.6,Small Village (<1K),Medium (100-500/km²),No,82.7,100,74.0,51.7,84.4,81.8,18.2
515779,SK_515779,Vlkyňa,SK032,Banskobystrický kraj,383.0,32.70445286,11.71094351,98.6,236.9,85.1,81.4,70.9,76.0,Small Village (<1K),Sparse (<100/km²),No,1.4,100,0,51.7,25.6,13.2,86.8
543276,SK_543276,Kurimany,SK041,Prešovský kraj,383.0,148.36954403,2.58139231,51.3,269.6,51.3,22.9,11.6,7.1,Small Village (<1K),Medium (100-500/km²),No,48.7,84.2,23.1,51.7,88.0,63.2,36.8
556289,SK_556289,Otrhánky,SK022,Trenčiansky kraj,382.0,82.30106965,4.64149496,25.6,100.5,25.6,28.2,7.8,25.4,Small Village (<1K),Sparse (<100/km²),No,74.4,100,61.6,51.7,82.9,76.1,23.9
521868,SK_521868,Peder,SK042,Košický kraj,382.0,33.885055,11.27340652,27.8,287.3,27.8,24.2,23.1,28.6,Small Village (<1K),Sparse (<100/km²),No,72.2,72.8,58.3,51.7,74.9,70.8,29.2
543373,SK_543373,Nálepkovo,SK042,Košický kraj,3816.0,68.64798085,55.58794232,49.6,267.3,49.6,38.1,9.4,13.7,Large Village (1K-5K),Sparse (<100/km²),No,50.4,100,25.6,71.6,84.4,62.4,37.6
516139,SK_516139,Kosihy nad Ipľom,SK032,Banskobystrický kraj,381.0,55.86973106,6.81943501,73.1,153.7,54.7,61.8,41.8,55.4,Small Village (<1K),Sparse (<100/km²),No,26.9,100,17.9,51.6,50.3,36.8,63.2
501239,SK_501239,Marcelová,SK023,Nitriansky kraj,3802.0,106.37759478,35.7406088,59.8,97.8,13.9,91.8,57.4,13.7,Large Village (1K-5K),Medium (100-500/km²),No,40.2,100,79.2,71.6,51.4,53.6,46.4
556122,SK_556122,Rohov,SK021,Trnavský kraj,380.0,83.15497758,4.56978056,43.9,67.2,43.9,38.3,48.9,36.6,Small Village (<1K),Sparse (<100/km²),No,56.1,100,34.2,51.6,57.0,52.2,47.8
520241,SK_520241,Hudcovce,SK041,Prešovský kraj,380.0,64.77360002,5.86658762,41.5,355.2,41.5,48.9,45.1,41.6,Small Village (<1K),Sparse (<100/km²),No,58.5,28.9,37.8,51.6,55.4,52.8,47.2
519511,SK_519511,Livovská Huta,SK041,Prešovský kraj,38.0,2.67394561,14.21120902,30.7,312.1,30.7,60.0,51.1,30.8,Small Village (<1K),Sparse (<100/km²),No,69.3,35.0,54.0,31.8,54.2,58.7,41.3
515388,SK_515388,Ratkovská Lehota,SK032,Banskobystrický kraj,38.0,6.78242676,5.60271439,71.6,225.0,68.9,58.1,44.0,54.8,Small Village (<1K),Sparse (<100/km²),No,28.4,69.6,0,31.8,50.1,33.6,66.4
511005,SK_511005,Liptovské Sliače,SK031,Žilinský kraj,3798.0,193.90590609,19.58681959,50.6,195.5,6.1,49.9,6.3,6.1,Large Village (1K-5K),Medium (100-500/km²),No,49.4,100,90.8,71.6,86.5,76.2,23.8
509884,SK_509884,Novoť,SK031,Žilinský kraj,3790.0,99.90674359,37.93537717,43.9,212.5,41.0,83.0,39.3,41.0,Large Village (1K-5K),Sparse (<100/km²),No,56.1,100,38.5,71.6,52.9,51.0,49.0
556351,SK_556351,Horné Chlebany,SK023,Nitriansky kraj,379.0,99.79380756,3.79783084,34.8,96.6,34.4,28.8,3.2,29.0,Small Village (<1K),Sparse (<100/km²),No,65.2,100,48.4,51.6,83.9,71.2,28.8
560103,SK_560103,Vysoké Tatry,SK041,Prešovský kraj,3782.0,10.50699753,359.95059384,81.4,250.6,62.3,12.2,24.3,14.2,Large Village (1K-5K),Sparse (<100/km²),No,18.6,100,6.6,71.6,81.1,47.4,52.6
543985,SK_543985,Zbehňov,SK042,Košický kraj,378.0,75.27884119,5.02133128,27.6,338.7,27.6,28.3,27.6,27.1,Small Village (<1K),Sparse (<100/km²),No,72.4,39.5,58.6,51.6,72.5,69.7,30.3
556785,SK_556785,Malé Chyndice,SK023,Nitriansky kraj,378.0,47.91997923,7.88815033,14.7,88.9,14.7,49.1,19.8,4.2,Small Village (<1K),Sparse (<100/km²),No,85.3,100,78.0,51.6,80.5,81.4,18.6
519723,SK_519723,Poliakovce,SK041,Prešovský kraj,378.0,50.19189317,7.53109668,30.6,338.1,30.6,66.5,60.0,30.9,Small Village (<1K),Sparse (<100/km²),No,69.4,39.9,54.1,51.6,48.6,55.9,44.1
