lau_id,gisco_id,name,nuts3_id,nuts3_name,pop_2024,pop_density,area_km2
515531,SK_515531,Slizké,SK032,Banskobystrický kraj,255.0,30.66127109,8.31668065
580597,SK_580597,Kyselica,SK021,Trnavský kraj,254.0,69.58478765,3.65022311
514641,SK_514641,Dražice,SK032,Banskobystrický kraj,254.0,22.06034785,11.51387103
512788,SK_512788,Veľký Čepčín,SK031,Žilinský kraj,253.0,37.30844117,6.78130718
518310,SK_518310,Dolný Badín,SK032,Banskobystrický kraj,253.0,40.58057451,6.23451006
518573,SK_518573,Ladzany,SK032,Banskobystrický kraj,253.0,9.54759522,26.49881925
526037,SK_526037,Nandraž,SK032,Banskobystrický kraj,253.0,23.84868029,10.60855347
522015,SK_522015,Slanská Huta,SK042,Košický kraj,252.0,17.78900339,14.16605498
511706,SK_511706,Píla (okres Lučenec),SK032,Banskobystrický kraj,251.0,33.19472934,7.56144138
522465,SK_522465,Hnojné,SK042,Košický kraj,251.0,36.84816829,6.81173615
519901,SK_519901,Varadka,SK041,Prešovský kraj,251.0,34.02078501,7.37784269
520578,SK_520578,Oľka,SK041,Prešovský kraj,251.0,7.978565,31.45929123
516031,SK_516031,Horné Strháre,SK032,Banskobystrický kraj,251.0,19.61396427,12.79700506
527882,SK_527882,Šarišský Štiavnik,SK041,Prešovský kraj,249.0,47.23293585,5.27174514
506419,SK_506419,Podkylava,SK022,Trenčiansky kraj,246.0,29.08878611,8.45686716
542695,SK_542695,Biskupová,SK023,Nitriansky kraj,246.0,74.52365412,3.30096535
516988,SK_516988,Kremnické Bane,SK032,Banskobystrický kraj,246.0,31.77920527,7.74091101
521809,SK_521809,Nový Salaš,SK042,Košický kraj,246.0,22.31930256,11.02184978
515159,SK_515159,Levkuška,SK032,Banskobystrický kraj,245.0,67.31867043,3.6394064
559831,SK_559831,Bočiar,SK042,Košický kraj,244.0,533.1532266,0.45765455
511820,SK_511820,Rovňany,SK032,Banskobystrický kraj,244.0,25.41448753,9.60082314
518476,SK_518476,Hronská Breznica,SK032,Banskobystrický kraj,244.0,25.62929806,9.52035438
513784,SK_513784,Vrchteplá,SK022,Trenčiansky kraj,244.0,49.8091614,4.89869721
523313,SK_523313,Vyšné Nemecké,SK042,Košický kraj,244.0,52.78991122,4.62209529
514985,SK_514985,Ivanice,SK032,Banskobystrický kraj,243.0,43.35405666,5.60501182
520314,SK_520314,Kalinov,SK041,Prešovský kraj,243.0,17.63072384,13.782758
543764,SK_543764,Soľnička,SK042,Košický kraj,242.0,39.1856338,6.1757327
543934,SK_543934,Višňov,SK042,Košický kraj,242.0,50.8592809,4.75822693
518123,SK_518123,Háj (okres Košice - okolie),SK042,Košický kraj,242.0,11.33649978,21.34697699
527823,SK_527823,Staškovce,SK041,Prešovský kraj,242.0,28.59855678,8.46196547
502201,SK_502201,Domadice,SK023,Nitriansky kraj,241.0,17.708788,13.60906235
522830,SK_522830,Orechová,SK042,Košický kraj,241.0,70.84998033,3.40155352
516112,SK_516112,Koláre,SK032,Banskobystrický kraj,241.0,45.32801975,5.31679966
543691,SK_543691,Uloža,SK041,Prešovský kraj,241.0,35.20989705,6.84466642
544060,SK_544060,Babie,SK041,Prešovský kraj,239.0,29.93321303,7.98444189
518247,SK_518247,Čabradský Vrbovok,SK032,Banskobystrický kraj,239.0,10.2516427,23.31333689
510971,SK_510971,Prosiek,SK031,Žilinský kraj,238.0,18.82040547,12.6458487
520209,SK_520209,Hostovice,SK041,Prešovský kraj,237.0,8.16412307,29.02944971
581097,SK_581097,Ľudovítová,SK023,Nitriansky kraj,236.0,126.02691644,1.87261584
523020,SK_523020,Ruskovce (okres Sobrance),SK042,Košický kraj,236.0,35.55244692,6.63808037
520551,SK_520551,Nová Sedlica,SK041,Prešovský kraj,236.0,7.1965616,32.79343846
543420,SK_543420,Oľšavica,SK041,Prešovský kraj,236.0,13.40452314,17.60599744
520942,SK_520942,Uličské Krivé,SK041,Prešovský kraj,236.0,12.35475689,19.10195418
510858,SK_510858,Malužiná,SK031,Žilinský kraj,235.0,5.96789567,39.37736397
512095,SK_512095,Bodorová,SK031,Žilinský kraj,235.0,45.98644307,5.11020171
508471,SK_508471,Baláže,SK032,Banskobystrický kraj,234.0,16.43903506,14.23441213
527475,SK_527475,Krušinec,SK041,Prešovský kraj,233.0,89.08041629,2.61561418
523267,SK_523267,Vojnatina,SK042,Košický kraj,233.0,30.26281539,7.69921757
508799,SK_508799,Moštenica,SK032,Banskobystrický kraj,232.0,17.28889896,13.41901532
502880,SK_502880,Turá,SK023,Nitriansky kraj,231.0,24.87804668,9.2852949
516732,SK_516732,Dolná Ves,SK032,Banskobystrický kraj,231.0,97.5226268,2.36868107
527980,SK_527980,Veľkrop,SK041,Prešovský kraj,230.0,22.02261718,10.44380866
511544,SK_511544,Lipovany,SK032,Banskobystrický kraj,230.0,22.25235905,10.33598278
527203,SK_527203,Bžany,SK041,Prešovský kraj,229.0,13.41938818,17.06486145
509035,SK_509035,Špania Dolina,SK032,Banskobystrický kraj,228.0,17.90787613,12.73182807
512630,SK_512630,Socovce,SK031,Žilinský kraj,228.0,44.74236528,5.09584146
520012,SK_520012,Adidovce,SK041,Prešovský kraj,228.0,10.97815272,20.76852143
507393,SK_507393,Konská (okres Liptovský Mikuláš),SK031,Žilinský kraj,227.0,19.22609182,11.80687173
527432,SK_527432,Krajná Poľana,SK041,Prešovský kraj,227.0,77.11665017,2.94359259
556408,SK_556408,Chudá Lehota,SK022,Trenčiansky kraj,226.0,61.56873827,3.67069403
513857,SK_513857,Budince,SK042,Košický kraj,226.0,115.03845028,1.96456054
514039,SK_514039,Chvojnica (okres Prievidza),SK022,Trenčiansky kraj,226.0,24.31110687,9.2961625
524646,SK_524646,Klenov,SK041,Prešovský kraj,226.0,14.70161455,15.37246125
502758,SK_502758,Starý Hrádok,SK023,Nitriansky kraj,225.0,34.27402853,6.56473749
514870,SK_514870,Hostišovce,SK032,Banskobystrický kraj,225.0,21.5808129,10.42592793
525618,SK_525618,Dedinky,SK042,Košický kraj,225.0,62.20853831,3.61686685
506257,SK_506257,Modrovka,SK022,Trenčiansky kraj,224.0,70.9559242,3.15688933
522309,SK_522309,Baškovce (okres Sobrance),SK042,Košický kraj,224.0,36.03250559,6.21660904
527513,SK_527513,Lomné,SK041,Prešovský kraj,224.0,29.98017461,7.47160425
519634,SK_519634,Nižná Polianka,SK041,Prešovský kraj,224.0,38.14299403,5.8726381
511447,SK_511447,Hradište (okres Poltár),SK032,Banskobystrický kraj,224.0,15.43603325,14.51150023
526681,SK_526681,Ďurková,SK041,Prešovský kraj,222.0,55.91264004,3.97047966
522767,SK_522767,Malé Raškovce,SK042,Košický kraj,222.0,25.36481601,8.75228111
519693,SK_519693,Ortuťová,SK041,Prešovský kraj,222.0,36.78202025,6.03555755
502359,SK_502359,Iňa,SK023,Nitriansky kraj,221.0,38.92881294,5.677029
505064,SK_505064,Lužany,SK023,Nitriansky kraj,221.0,56.80727005,3.89034713
556220,SK_556220,Ardanovce,SK023,Nitriansky kraj,221.0,32.84174287,6.72924092
522350,SK_522350,Blatné Revištia,SK042,Košický kraj,221.0,42.86889858,5.15525258
515698,SK_515698,Tomášovce (okres Rimavská Sobota),SK032,Banskobystrický kraj,221.0,34.33759701,6.43609394
511579,SK_511579,Lupoč,SK032,Banskobystrický kraj,221.0,23.66682025,9.33796757
521663,SK_521663,Malá Lodina,SK042,Košický kraj,221.0,5.76989848,38.30223371
557617,SK_557617,Krivoklát,SK022,Trenčiansky kraj,219.0,20.53107122,10.66675955
518603,SK_518603,Lišov,SK032,Banskobystrický kraj,219.0,11.28766589,19.40170821
519731,SK_519731,Porúbka (okres Bardejov),SK041,Prešovský kraj,219.0,73.85959695,2.96508523
526029,SK_526029,Muránska Zdychava,SK032,Banskobystrický kraj,219.0,7.66606727,28.56745084
508730,SK_508730,Lom nad Rimavicou,SK032,Banskobystrický kraj,218.0,12.52039754,17.41158771
518336,SK_518336,Domaníky,SK032,Banskobystrický kraj,218.0,27.68276385,7.87493623
523429,SK_523429,Červený Kláštor,SK041,Prešovský kraj,218.0,71.8320212,3.03485822
525693,SK_525693,Gočaltovo,SK042,Košický kraj,218.0,20.40154504,10.68546522
511072,SK_511072,Trstené,SK031,Žilinský kraj,217.0,55.1363331,3.9356988
511226,SK_511226,Ábelová,SK032,Banskobystrický kraj,217.0,4.15799995,52.18855287
526983,SK_526983,Pusté Pole,SK041,Prešovský kraj,217.0,66.88245062,3.24449834
557625,SK_557625,Vršatské Podhradie,SK022,Trenčiansky kraj,216.0,16.10146322,13.41492988
518646,SK_518646,Medovarce,SK032,Banskobystrický kraj,216.0,16.30541706,13.24713126
557765,SK_557765,Riečka (okres Rimavská Sobota),SK032,Banskobystrický kraj,215.0,45.00894736,4.776828
512559,SK_512559,Rakša,SK031,Žilinský kraj,215.0,18.32062785,11.73540567
518115,SK_518115,Slančík,SK042,Košický kraj,215.0,64.95174916,3.3101495
527602,SK_527602,Mlynárovce,SK041,Prešovský kraj,215.0,19.12665881,11.24085509
513822,SK_513822,Záskalie,SK022,Trenčiansky kraj,215.0,90.27172292,2.3816982
529028,SK_529028,Prosačov,SK041,Prešovský kraj,215.0,50.28126639,4.2759464
529036,SK_529036,Radvanovce,SK041,Prešovský kraj,215.0,44.93868986,4.78429613
515523,SK_515523,Skerešovo,SK032,Banskobystrický kraj,215.0,16.65010608,12.91283064
525847,SK_525847,Koceľovce,SK042,Košický kraj,215.0,30.90514667,6.95677009
557820,SK_557820,Sása (okres Revúca),SK032,Banskobystrický kraj,214.0,46.51487768,4.60067855
515728,SK_515728,Večelkov,SK032,Banskobystrický kraj,214.0,40.07992987,5.3393307
543811,SK_543811,Svinice,SK042,Košický kraj,213.0,40.51320847,5.25754459
529231,SK_529231,Vlača,SK041,Prešovský kraj,213.0,50.06546412,4.25442975
512567,SK_512567,Ratkovo,SK031,Žilinský kraj,212.0,233.09531992,0.90949917
514667,SK_514667,Drňa,SK032,Banskobystrický kraj,212.0,17.22445491,12.3080818
502073,SK_502073,Bielovce,SK023,Nitriansky kraj,211.0,18.55424072,11.3720633
519405,SK_519405,Krivé,SK041,Prešovský kraj,211.0,40.0672214,5.26615005
512575,SK_512575,Rudno,SK031,Žilinský kraj,210.0,28.86575099,7.27505756
518841,SK_518841,Súdovce,SK032,Banskobystrický kraj,210.0,21.48326603,9.77505002
528749,SK_528749,Jasenovce,SK041,Prešovský kraj,210.0,37.28577432,5.63217484
524255,SK_524255,Brežany,SK041,Prešovský kraj,209.0,63.28651455,3.30244131
515183,SK_515183,Martinová,SK032,Banskobystrický kraj,209.0,55.33763237,3.776815
526193,SK_526193,Rozložná,SK042,Košický kraj,209.0,16.60398043,12.58734319
518107,SK_518107,Hosťovce (okres Košice - okolie),SK042,Košický kraj,208.0,43.034572,4.83332331
516023,SK_516023,Horné Plachtince,SK032,Banskobystrický kraj,208.0,19.76064392,10.52597278
522899,SK_522899,Petrovce (okres Sobrance),SK042,Košický kraj,207.0,12.57882366,16.45622878
515981,SK_515981,Dolné Strháre,SK032,Banskobystrický kraj,206.0,11.64092636,17.69618617
502383,SK_502383,Jabloňovce,SK023,Nitriansky kraj,205.0,5.91234688,34.67320241
522082,SK_522082,Trebejov,SK042,Košický kraj,205.0,26.69453083,7.67947567
505480,SK_505480,Slatinka nad Bebravou,SK022,Trenčiansky kraj,204.0,21.38190717,9.54077662
522881,SK_522881,Petrikovce,SK042,Košický kraj,203.0,35.41008511,5.73283005
523160,SK_523160,Tašuľa,SK042,Košický kraj,203.0,33.7189579,6.02035213
519103,SK_519103,Buclovany,SK041,Prešovský kraj,203.0,49.5978849,4.09291647
516996,SK_516996,Kunešov,SK032,Banskobystrický kraj,203.0,8.58570109,23.64396312
559989,SK_559989,Suchá Dolina,SK041,Prešovský kraj,202.0,32.94654325,6.13114397
514551,SK_514551,Bottovo,SK032,Banskobystrický kraj,202.0,18.67705951,10.81540699
520179,SK_520179,Dúbrava (okres Snina),SK041,Prešovský kraj,202.0,21.32358665,9.47307802
526011,SK_526011,Muránska Lehota,SK032,Banskobystrický kraj,202.0,25.68440274,7.86469524
522601,SK_522601,Kolibabovce,SK042,Košický kraj,201.0,52.60768949,3.82073423
527793,SK_527793,Kručov,SK041,Prešovský kraj,201.0,24.4801679,8.210728
527955,SK_527955,Valkovce,SK041,Prešovský kraj,201.0,30.15841346,6.66480683
515299,SK_515299,Petrovce (okres Rimavská Sobota),SK032,Banskobystrický kraj,201.0,10.52605618,19.09547095
556033,SK_556033,Pavlová,SK023,Nitriansky kraj,200.0,26.27897792,7.61064607
521841,SK_521841,Opiná,SK042,Košický kraj,200.0,16.72813295,11.95590689
527254,SK_527254,Dubová (okres Svidník),SK041,Prešovský kraj,200.0,15.61011095,12.81220874
515141,SK_515141,Lenka,SK032,Banskobystrický kraj,200.0,32.82337165,6.09321925
525278,SK_525278,Štefanovce (okres Prešov),SK041,Prešovský kraj,200.0,38.07558391,5.25270999
516058,SK_516058,Chrastince,SK032,Banskobystrický kraj,200.0,50.05055369,3.99595979
581348,SK_581348,Petrova Lehota,SK022,Trenčiansky kraj,199.0,24.67046721,8.06632474
529095,SK_529095,Ruská Poruba,SK041,Prešovský kraj,199.0,16.54926039,12.02470656
527114,SK_527114,Baňa,SK041,Prešovský kraj,198.0,103.61450785,1.91092931
514403,SK_514403,Temeš,SK022,Trenčiansky kraj,198.0,46.43688982,4.26385145
502898,SK_502898,Uhliská,SK023,Nitriansky kraj,197.0,13.97869886,14.09287102
506311,SK_506311,Nová Lehota,SK022,Trenčiansky kraj,197.0,10.81271128,18.21929717
511714,SK_511714,Pinciná,SK032,Banskobystrický kraj,197.0,16.53860464,11.91152484
523046,SK_523046,Sejkov,SK042,Košický kraj,197.0,28.02849891,7.02856049
511277,SK_511277,Budiná,SK032,Banskobystrický kraj,196.0,11.31946218,17.31531029
517046,SK_517046,Lúčky (okres Žiar nad Hronom),SK032,Banskobystrický kraj,196.0,23.80133586,8.23483191
512125,SK_512125,Budiš,SK031,Žilinský kraj,196.0,19.08523984,10.26971637
511480,SK_511480,Kalonda,SK032,Banskobystrický kraj,196.0,22.21062671,8.82460466
514659,SK_514659,Drienčany,SK032,Banskobystrický kraj,195.0,17.72945221,10.99864777
515051,SK_515051,Kociha,SK032,Banskobystrický kraj,195.0,17.09710478,11.40543984
519804,SK_519804,Stebnícka Huta,SK041,Prešovský kraj,194.0,20.57336247,9.42966908
504211,SK_504211,Bílkove Humence,SK021,Trnavský kraj,193.0,47.03652125,4.1031946
514977,SK_514977,Chvalová,SK032,Banskobystrický kraj,193.0,20.81161175,9.27366906
515175,SK_515175,Lukovištia,SK032,Banskobystrický kraj,193.0,13.50175229,14.29444089
556238,SK_556238,Svrbice,SK023,Nitriansky kraj,192.0,27.67512732,6.93763746
560073,SK_560073,Vyšný Hrabovec,SK041,Prešovský kraj,192.0,28.64523425,6.70268563
522937,SK_522937,Porostov,SK042,Košický kraj,192.0,26.31776763,7.2954516
524905,SK_524905,Mošurov,SK041,Prešovský kraj,192.0,35.29821938,5.43936786
527998,SK_527998,Vislava,SK041,Prešovský kraj,191.0,17.42418162,10.96177738
500976,SK_500976,Zlatno (okres Zlaté Moravce),SK023,Nitriansky kraj,190.0,12.364676,15.36635493
512044,SK_512044,Abramová,SK031,Žilinský kraj,190.0,15.04012311,12.63287532
512290,SK_512290,Horný Kalník,SK031,Žilinský kraj,190.0,92.45422124,2.05507112
529117,SK_529117,Vyšný Kazimír,SK041,Prešovský kraj,190.0,25.13599672,7.55888068
516368,SK_516368,Senné (okres Veľký Krtíš),SK032,Banskobystrický kraj,190.0,11.96899781,15.87434496
559938,SK_559938,Malá Franková,SK041,Prešovský kraj,189.0,17.49165844,10.80515039
522520,SK_522520,Inovce,SK042,Košický kraj,189.0,17.91836382,10.54783807
557790,SK_557790,Nižný Skálnik,SK032,Banskobystrický kraj,188.0,35.36127745,5.31655001
511722,SK_511722,Pleš,SK032,Banskobystrický kraj,188.0,19.21917611,9.78189694
511781,SK_511781,Prša,SK032,Banskobystrický kraj,188.0,53.94207013,3.48522034
527386,SK_527386,Kolbovce,SK041,Prešovský kraj,188.0,19.94185475,9.42740795
518433,SK_518433,Horné Mladonice,SK032,Banskobystrický kraj,187.0,15.80816881,11.82932712
521396,SK_521396,Hačava,SK042,Košický kraj,187.0,5.06595293,36.91309468
518450,SK_518450,Horný Tisovník,SK032,Banskobystrický kraj,186.0,5.7848256,32.15308688
543632,SK_543632,Stará Voda,SK042,Košický kraj,186.0,56.52826672,3.29038923
516511,SK_516511,Vieska (okres Veľký Krtíš),SK032,Banskobystrický kraj,186.0,56.22902442,3.30790018
516716,SK_516716,Dekýš,SK032,Banskobystrický kraj,186.0,10.43698247,17.82124293
526380,SK_526380,Beharovce,SK041,Prešovský kraj,186.0,70.20881831,2.64923986
513831,SK_513831,Klin nad Bodrogom,SK042,Košický kraj,185.0,50.6600989,3.65178916
514535,SK_514535,Belín,SK032,Banskobystrický kraj,185.0,44.14787151,4.1904625
516171,SK_516171,Malá Čalomija,SK032,Banskobystrický kraj,185.0,28.86756187,6.40857724
521001,SK_521001,Výrava,SK041,Prešovský kraj,185.0,9.13981583,20.24110808
512591,SK_512591,Sklabinský Podzámok,SK031,Žilinský kraj,184.0,6.77161804,27.17223548
522911,SK_522911,Pinkovce,SK042,Košický kraj,184.0,58.4944497,3.14559759
528269,SK_528269,Černochov,SK042,Košický kraj,184.0,29.90133113,6.1535722
521027,SK_521027,Vyšné Ladičkovce,SK041,Prešovský kraj,184.0,11.94451277,15.40456304
516431,SK_516431,Širákov,SK032,Banskobystrický kraj,184.0,25.83764236,7.12139279
509990,SK_509990,Pokryváč,SK031,Žilinský kraj,183.0,46.86710474,3.90465767
527289,SK_527289,Gribov,SK041,Prešovský kraj,183.0,23.06036727,7.93569321
508837,SK_508837,Oravce,SK032,Banskobystrický kraj,182.0,38.50176793,4.72705566
511676,SK_511676,Nové Hony,SK032,Banskobystrický kraj,182.0,10.94770313,16.62449171
527017,SK_527017,Stráňany,SK041,Prešovský kraj,182.0,15.68814384,11.6011175
527653,SK_527653,Nižný Komárnik,SK041,Prešovský kraj,182.0,14.69921039,12.38161746
543438,SK_543438,Oľšavka (okres Spišská Nová Ves),SK042,Košický kraj,182.0,60.14453949,3.02604362
527131,SK_527131,Beňadikovce,SK041,Prešovský kraj,181.0,14.4078972,12.56255493
528030,SK_528030,Vyšná Jedľová,SK041,Prešovský kraj,181.0,35.56972056,5.08859775
518905,SK_518905,Uňatín,SK032,Banskobystrický kraj,180.0,13.84946327,12.99689356
508993,SK_508993,Sihla,SK032,Banskobystrický kraj,179.0,6.66950281,26.83858227
526738,SK_526738,Hraničné,SK041,Prešovský kraj,179.0,23.73012149,7.54315565
520616,SK_520616,Palota,SK041,Prešovský kraj,179.0,7.4212395,24.11996003
526240,SK_526240,Silická Jablonica,SK042,Košický kraj,179.0,7.00107302,25.56750935
500399,SK_500399,Kapince,SK023,Nitriansky kraj,178.0,30.47086574,5.84164564
505056,SK_505056,Ľutov,SK022,Trenčiansky kraj,177.0,20.63521244,8.57757101
506516,SK_506516,Stará Lehota,SK022,Trenčiansky kraj,177.0,10.94268166,16.17519412
522333,SK_522333,Blatná Polianka,SK042,Košický kraj,177.0,17.72143837,9.98790258
509965,SK_509965,Osádka,SK031,Žilinský kraj,176.0,43.12731966,4.08093991
518484,SK_518484,Jalšovík,SK032,Banskobystrický kraj,176.0,29.54157812,5.95770474
527700,SK_527700,Oľšavka (okres Stropkov),SK041,Prešovský kraj,176.0,20.59840926,8.54434912
525103,SK_525103,Renčišov,SK041,Prešovský kraj,176.0,19.86004594,8.86201374
555819,SK_555819,Bodzianske Lúky,SK023,Nitriansky kraj,175.0,33.8543055,5.16920957
525162,SK_525162,Seniakovce,SK041,Prešovský kraj,175.0,68.07562834,2.57067036
516392,SK_516392,Slovenské Kľačany,SK032,Banskobystrický kraj,175.0,19.12717086,9.14928827
558214,SK_558214,Veľké Straciny,SK032,Banskobystrický kraj,174.0,27.70225138,6.28107794
518441,SK_518441,Horný Badín,SK032,Banskobystrický kraj,174.0,30.86840843,5.63683095
514632,SK_514632,Dolné Zahorany,SK032,Banskobystrický kraj,174.0,27.25006709,6.38530538
502952,SK_502952,Vyšné nad Hronom,SK023,Nitriansky kraj,173.0,26.74358571,6.46884086
580368,SK_580368,Tatranská Javorina,SK041,Prešovský kraj,173.0,1.84071218,93.98536158
528439,SK_528439,Kožuchov,SK042,Košický kraj,173.0,29.50081443,5.86424488
515752,SK_515752,Vieska nad Blhom,SK032,Banskobystrický kraj,173.0,35.83674536,4.82744731
526002,SK_526002,Muránska Huta,SK032,Banskobystrický kraj,173.0,20.4657308,8.45315526
522490,SK_522490,Husák,SK042,Košický kraj,172.0,12.3312236,13.94833194
525936,SK_525936,Lúčka (okres Rožňava),SK042,Košický kraj,172.0,11.52827592,14.91983721
522317,SK_522317,Beňatina,SK042,Košický kraj,170.0,9.1157966,18.64894615
516902,SK_516902,Kľak,SK032,Banskobystrický kraj,170.0,7.45244708,22.8112992
502537,SK_502537,Malé Ludince,SK023,Nitriansky kraj,169.0,24.89434696,6.78868983
543829,SK_543829,Trnávka (okres Trebišov),SK042,Košický kraj,169.0,28.07050726,6.02055383
512818,SK_512818,Záborie,SK031,Žilinský kraj,169.0,33.01275203,5.11923392
525961,SK_525961,Meliata,SK042,Košický kraj,169.0,11.66147373,14.49216488
512419,SK_512419,Ležiachov,SK031,Žilinský kraj,168.0,39.72819614,4.22873466
526371,SK_526371,Baldovce,SK041,Prešovský kraj,168.0,76.39364031,2.19913594
516953,SK_516953,Kozelník,SK032,Banskobystrický kraj,167.0,18.52150607,9.01654538
524735,SK_524735,Lažany,SK041,Prešovský kraj,166.0,126.27885775,1.31455101
510319,SK_510319,Bobrovček,SK031,Žilinský kraj,165.0,48.17831667,3.42477719
512737,SK_512737,Turčiansky Ďur,SK031,Žilinský kraj,165.0,176.40936192,0.93532451
543446,SK_543446,Ordzovany,SK041,Prešovský kraj,165.0,13.67844991,12.06277035
512087,SK_512087,Blažovce,SK031,Žilinský kraj,164.0,45.49733161,3.604607
529044,SK_529044,Rafajovce,SK041,Prešovský kraj,163.0,34.31485813,4.75012892
506672,SK_506672,Višňové (okres Nové Mesto nad Váhom),SK022,Trenčiansky kraj,162.0,29.34740199,5.52007977
502502,SK_502502,Lula,SK023,Nitriansky kraj,162.0,19.3084747,8.39009826
514926,SK_514926,Hrušovo,SK032,Banskobystrický kraj,162.0,10.26186837,15.7865989
525081,SK_525081,Ratvaj,SK041,Prešovský kraj,162.0,30.51527649,5.30881639
508578,SK_508578,Drábsko,SK032,Banskobystrický kraj,161.0,33.74991645,4.77038218
517071,SK_517071,Močiar,SK032,Banskobystrický kraj,161.0,7.69617968,20.91947
557609,SK_557609,Ďurďové,SK022,Trenčiansky kraj,160.0,33.18613719,4.82129026
520136,SK_520136,Čukalovce,SK041,Prešovský kraj,160.0,17.71864709,9.03003481
543462,SK_543462,Poľanovce,SK041,Prešovský kraj,160.0,13.09885205,12.21481084
557595,SK_557595,Sádočné,SK022,Trenčiansky kraj,159.0,21.16739772,7.51155159
519855,SK_519855,Šašová,SK041,Prešovský kraj,159.0,30.09049432,5.28406075
520888,SK_520888,Topoľa,SK041,Prešovský kraj,159.0,6.0265666,26.38318144
521060,SK_521060,Zbojné,SK041,Prešovský kraj,159.0,8.75608049,18.15880978
516457,SK_516457,Trebušovce,SK032,Banskobystrický kraj,159.0,16.75996447,9.48689362
510874,SK_510874,Nižná Boca,SK031,Žilinský kraj,158.0,6.27313571,25.18676582
557269,SK_557269,Turecká,SK032,Banskobystrický kraj,158.0,15.53926073,10.16779387
559610,SK_559610,Rokytovce,SK041,Prešovský kraj,158.0,21.40713641,7.38071627
526827,SK_526827,Lacková,SK041,Prešovský kraj,158.0,25.43145457,6.21277873
518174,SK_518174,Bacúrov,SK032,Banskobystrický kraj,158.0,16.46181943,9.59796702
514845,SK_514845,Hodejovec,SK032,Banskobystrický kraj,158.0,13.95004277,11.32613015
519677,SK_519677,Oľšavce,SK041,Prešovský kraj,158.0,31.1914491,5.06549085
557561,SK_557561,Čelkova Lehota,SK022,Trenčiansky kraj,157.0,42.37408675,3.7050946
512257,SK_512257,Folkušová,SK031,Žilinský kraj,157.0,26.10655754,6.01381472
515248,SK_515248,Orávka,SK032,Banskobystrický kraj,157.0,21.88555687,7.17368084
524808,SK_524808,Lúčina,SK041,Prešovský kraj,157.0,82.94182196,1.89289307
580937,SK_580937,Bohunice (okres Levice),SK023,Nitriansky kraj,156.0,12.16388559,12.82484933
520152,SK_520152,Dedačov,SK041,Prešovský kraj,156.0,27.12242235,5.75169865
515019,SK_515019,Jestice,SK032,Banskobystrický kraj,155.0,20.5079283,7.55805256
523127,SK_523127,Stretavka,SK042,Košický kraj,154.0,31.8789093,4.83078008
516163,SK_516163,Ľuboriečka,SK032,Banskobystrický kraj,154.0,13.23273796,11.63780319
559881,SK_559881,Zádiel,SK042,Košický kraj,153.0,43.52978868,3.51483443
580864,SK_580864,Podskalie,SK022,Trenčiansky kraj,153.0,19.9105593,7.68436475
519944,SK_519944,Vyšný Kručov,SK041,Prešovský kraj,153.0,38.61249068,3.96244835
503002,SK_503002,Žemliare,SK023,Nitriansky kraj,152.0,34.29769935,4.43178414
518514,SK_518514,Kozí Vrbovok,SK032,Banskobystrický kraj,152.0,28.446653,5.34333512
513971,SK_513971,Dlžín,SK022,Trenčiansky kraj,152.0,22.89275383,6.63965555
512109,SK_512109,Borcová,SK031,Žilinský kraj,151.0,71.97123522,2.09806042
515507,SK_515507,Rybník (okres Revúca),SK032,Banskobystrický kraj,151.0,8.91173372,16.9439533
525952,SK_525952,Markuška,SK042,Košický kraj,150.0,22.05001802,6.80271553
543390,SK_543390,Nižné Repaše,SK041,Prešovský kraj,149.0,14.51649772,10.26418375
516601,SK_516601,Baďan,SK032,Banskobystrický kraj,149.0,9.86572034,15.10279988
505544,SK_505544,Šípkov,SK022,Trenčiansky kraj,148.0,12.80492392,11.55805383
557251,SK_557251,Bystrá (okres Brezno),SK032,Banskobystrický kraj,148.0,9.31685377,15.88519083
558222,SK_558222,Počarová,SK022,Trenčiansky kraj,148.0,63.87560568,2.31700347
518531,SK_518531,Kráľovce-Krnišov,SK032,Banskobystrický kraj,148.0,7.42305711,19.93787705
514683,SK_514683,Dubno,SK032,Banskobystrický kraj,148.0,40.86692138,3.62151087
520110,SK_520110,Černina,SK041,Prešovský kraj,148.0,19.98255202,7.40646139
520853,SK_520853,Sukov,SK041,Prešovský kraj,148.0,18.06933866,8.19067055
558206,SK_558206,Malé Straciny,SK032,Banskobystrický kraj,147.0,21.48610238,6.84163174
525537,SK_525537,Ardovo,SK042,Košický kraj,147.0,13.12560009,11.19948795
516562,SK_516562,Zombor,SK032,Banskobystrický kraj,147.0,44.747619,3.28509099
556360,SK_556360,Libichava,SK022,Trenčiansky kraj,146.0,55.56803891,2.62740962
527521,SK_527521,Makovce,SK041,Prešovský kraj,146.0,31.94287752,4.57065898
527971,SK_527971,Varechovce,SK041,Prešovský kraj,146.0,13.79071128,10.5868361
516341,SK_516341,Seľany,SK032,Banskobystrický kraj,146.0,19.16910481,7.61642244
526410,SK_526410,Brutovce,SK041,Prešovský kraj,146.0,10.66484198,13.68984184
501221,SK_501221,Lipové,SK023,Nitriansky kraj,144.0,13.65496838,10.54561212
510459,SK_510459,Huty,SK031,Žilinský kraj,144.0,12.43822225,11.57721715
515809,SK_515809,Vyšný Skálnik,SK032,Banskobystrický kraj,144.0,28.57030373,5.04019843
516015,SK_516015,Horná Strehová,SK032,Banskobystrický kraj,144.0,18.45919978,7.80098822
